ID,Block/Item,Mod,Unlocalised name,Class
2364,Block,BiblioWoodsBoP,tile.BiblioWoodMapFrame,jds.bibliocraft.bopwood.blocks.BlockCustomMapFrame
2367,Block,BiblioWoodsForestry,tile.BiblioWoodSeat,jds.bibliocraft.forestrywood.blocks.BlockCustomSeat
2368,Block,BiblioWoodsForestry,tile.BiblioWoodSeat2,jds.bibliocraft.forestrywood.blocks.BlockCustomSeat2
2369,Block,BiblioWoodsForestry,tile.BiblioWoodMapFrame,jds.bibliocraft.forestrywood.blocks.BlockCustomMapFrame
2370,Block,BiblioWoodsForestry,tile.BiblioWoodMapFrame2,jds.bibliocraft.forestrywood.blocks.BlockCustomMapFrame2
2374,Item,gascraft,item.gasVialFilled,emasher.gas.item.ItemGasVialFilled
2400,Block,Thaumcraft,tile.blockFluxGoo,thaumcraft.common.blocks.BlockFluxGoo
2401,Block,Thaumcraft,tile.blockFluxGas,thaumcraft.common.blocks.BlockFluxGas
2402,Block,Thaumcraft,tile.blockHole,thaumcraft.common.blocks.BlockHole
2403,Block,Thaumcraft,tile.blockCustomOre,thaumcraft.common.blocks.BlockCustomOre
2404,Block,Thaumcraft,tile.blockCustomPlant,thaumcraft.common.blocks.BlockCustomPlant
2405,Block,Thaumcraft,tile.blockMagicalLog,thaumcraft.common.blocks.BlockMagicalLog
2406,Block,Thaumcraft,tile.blockMagicalLeaves,thaumcraft.common.blocks.BlockMagicalLeaves
2407,Block,Thaumcraft,tile.blockArcaneFurnace,thaumcraft.common.blocks.BlockArcaneFurnace
2408,Block,Thaumcraft,tile.blockMetalDevice,thaumcraft.common.blocks.BlockMetalDevice
2409,Block,Thaumcraft,tile.blockTable,thaumcraft.common.blocks.BlockTable
2410,Block,Thaumcraft,tile.blockChestHungry,thaumcraft.common.blocks.BlockChestHungry
2411,Block,Thaumcraft,tile.blockCandle,thaumcraft.common.blocks.BlockCandle
2412,Block,Thaumcraft,tile.blockJar,thaumcraft.common.blocks.BlockJar
2413,Block,Thaumcraft,tile.blockArcaneDoor,thaumcraft.common.blocks.BlockArcaneDoor
2414,Block,Thaumcraft,tile.blockWoodenDevice,thaumcraft.common.blocks.BlockWoodenDevice
2415,Block,Thaumcraft,tile.blockLifter,thaumcraft.common.blocks.BlockLifter
2416,Block,Thaumcraft,tile.blockAiry,thaumcraft.common.blocks.BlockAiry
2417,Block,Thaumcraft,tile.blockCrystal,thaumcraft.common.blocks.BlockCrystal
2418,Block,Thaumcraft,tile.blockCosmeticOpaque,thaumcraft.common.blocks.BlockCosmeticOpaque
2419,Block,Thaumcraft,tile.blockCosmeticSolid,thaumcraft.common.blocks.BlockCosmeticSolid
2420,Block,Thaumcraft,tile.blockMirror,thaumcraft.common.blocks.BlockMirror
2421,Block,Thaumcraft,tile.blockTaint,thaumcraft.common.blocks.BlockTaint
2422,Block,Thaumcraft,tile.blockTaintFibres,thaumcraft.common.blocks.BlockTaintFibres
2423,Block,Thaumcraft,tile.blockStoneDevice,thaumcraft.common.blocks.BlockStoneDevice
2424,Block,Thaumcraft,tile.blockManaPod,thaumcraft.common.blocks.BlockManaPod
2425,Block,Thaumcraft,tile.blockTube,thaumcraft.common.blocks.BlockTube
2440,Block,Mekanism,tile.BasicBlock,mekanism.common.block.BlockBasic
2442,Block,Mekanism,tile.BoundingBlock,mekanism.common.block.BlockBounding
2444,Block,Mekanism,tile.EnergyCube,mekanism.common.block.BlockEnergyCube
2445,Block,Mekanism,tile.GasTank,mekanism.common.block.BlockGasTank
2446,Block,MekanismGenerators,tile.Generator,mekanism.generators.common.block.BlockGenerator
2447,Block,Mekanism,tile.MachineBlock,mekanism.common.block.BlockMachine
2448,Block,Mekanism,tile.MachineBlock2,mekanism.common.block.BlockMachine
2449,Block,Mekanism,tile.ObsidianTNT,mekanism.common.block.BlockObsidianTNT
2450,Block,Mekanism,tile.OreBlock,mekanism.common.block.BlockOre
2452,Block,Mekanism,tile.Transmitter,mekanism.common.block.BlockTransmitter
2477,Block,powersuits,tile.tinkerTable,net.machinemuse.powersuits.block.BlockTinkerTable
2478,Block,powersuits,tile.luxCapacitor,net.machinemuse.powersuits.block.BlockLuxCapacitor
2500,Block,ExtraUtilities,tile.extrautils:angelBlock,extrautils.block.BlockAngelBlock
2501,Block,ExtraUtilities,tile.extrautils:budoff,extrautils.block.BlockBUD
2502,Block,ExtraUtilities,tile.extrautils:chandelier,extrautils.block.BlockChandelier
2504,Block,ExtraUtilities,tile.extrautils:colorStoneBrick,extrautils.block.BlockColor
2505,Block,ExtraUtilities,tile.extrautils:datablock,extrautils.block.BlockColorData
2506,Block,ExtraUtilities,tile.extrautils:cobblestone_compressed,extrautils.block.BlockCobblestoneCompressed
2507,Block,ExtraUtilities,tile.extrautils:conveyor,extrautils.block.BlockConveyor
2508,Block,ExtraUtilities,tile.extrautils:greenscreen,extrautils.block.BlockGreenScreen
2509,Block,ExtraUtilities,tile.extrautils:peaceful_table_top,extrautils.block.BlockPeacefulTable
2510,Block,ExtraUtilities,tile.extrautils:sound_muffler,extrautils.block.BlockSoundMuffler
2511,Block,ExtraUtilities,tile.extrautils:trading_post,extrautils.block.BlockTradingPost
2512,Block,ExtraUtilities,tile.extrautils:pipes,extrautils.tileentity.transfernodes.BlockTransferPipe
2513,Block,ExtraUtilities,tile.extrautils:extractor_base,extrautils.tileentity.transfernodes.BlockTransferNode
2514,Block,ExtraUtilities,tile.extrautils:curtains,extrautils.block.BlockCurtain
2515,Block,ExtraUtilities,tile.extrautils:cursedearthside,extrautils.block.BlockCursedEarth
2516,Block,ExtraUtilities,tile.extrautils:trashcan,extrautils.block.BlockTrashCan
2517,Block,ExtraUtilities,tile.extrautils:spike_base,extrautils.block.BlockSpike
2518,Block,ExtraUtilities,tile.extrautils:etherealglass,extrautils.block.BlockEtherealStone
2519,Block,ExtraUtilities,tile.extrautils:colorWoodPlanks,extrautils.block.BlockColor
2520,Block,ExtraUtilities,tile.extrautils:enderThermicPump,extrautils.block.BlockEnderthermicPump
2521,Block,ExtraUtilities,tile.extrautils:timer,extrautils.block.BlockTimer
2522,Block,ExtraUtilities,tile.extrautils:magnumTorch,extrautils.block.BlockMagnumTorch
2523,Block,ExtraUtilities,tile.extrautils:decorativeBlock1,extrautils.block.BlockDecoration
2524,Block,ExtraUtilities,tile.extrautils:filing,extrautils.block.BlockFilingCabinet
2525,Block,ExtraUtilities,tile.extrautils:plant/ender_lilly,extrautils.block.BlockEnderLily
2526,Block,ExtraUtilities,tile.extrautils:dark_portal,extrautils.block.BlockPortal
2527,Block,ExtraUtilities,tile.null,extrautils.block.BlockDrum
2528,Block,ExtraUtilities,tile.extrautils:extractor_base_remote,extrautils.tileentity.transfernodes.BlockRetrievalNode
2529,Block,ExtraUtilities,tile.extrautils:generator,extrautils.tileentity.generator.BlockGenerator
2541,Block,OpenBlocks,tile.openblocks.guide,openblocks.common.block.BlockGuide
2542,Block,OpenBlocks,tile.openblocks.elevator,openblocks.common.block.BlockElevator
2543,Block,OpenBlocks,tile.openblocks.heal,openblocks.common.block.BlockHeal
2545,Block,OpenBlocks,tile.openblocks.target,openblocks.common.block.BlockTarget
2547,Block,OpenBlocks,tile.openblocks.flag,openblocks.common.block.BlockFlag
2548,Block,OpenBlocks,tile.openblocks.tank,openblocks.common.block.BlockTank
2549,Block,OpenBlocks,tile.openblocks.trophy,openblocks.common.block.BlockTrophy
2550,Block,OpenBlocks,tile.openblocks.beartrap,openblocks.common.block.BlockBearTrap
2551,Block,OpenBlocks,tile.openblocks.sprinkler,openblocks.common.block.BlockSprinkler
2552,Block,OpenBlocks,tile.openblocks.cannon,openblocks.common.block.BlockCannon
2553,Block,OpenBlocks,tile.openblocks.vacuumhopper,openblocks.common.block.BlockVacuumHopper
2554,Block,OpenBlocks,tile.openblocks.sponge,openblocks.common.block.BlockSponge
2555,Block,OpenBlocks,tile.openblocks.bigbutton,openblocks.common.block.BlockBigButton
2556,Block,OpenBlocks,tile.openblocks.imaginary,openblocks.common.block.BlockImaginary
2557,Block,OpenBlocks,tile.openblocks.xpbottler,openblocks.common.block.BlockXPBottler
2558,Block,OpenBlocks,tile.openblocks.village_highlighter,openblocks.common.block.BlockVillageHighlighter
2559,Block,OpenBlocks,tile.openblocks.path,openblocks.common.block.BlockPath
2560,Block,OpenBlocks,tile.openblocks.autoanvil,openblocks.common.block.BlockAutoAnvil
2561,Block,OpenBlocks,tile.openblocks.autoenchantmenttable,openblocks.common.block.BlockAutoEnchantmentTable
2562,Block,OpenBlocks,tile.openblocks.xpdrain,openblocks.common.block.BlockXPDrain
2563,Block,OpenBlocks,tile.openblocks.blockbreaker,openblocks.common.block.BlockBlockBreaker
2564,Block,OpenBlocks,tile.openblocks.blockPlacer,openblocks.common.block.BlockBlockPlacer
2565,Block,OpenBlocks,tile.openblocks.itemDropper,openblocks.common.block.BlockItemDropper
2566,Block,OpenBlocks,tile.openblocks.ropeladder,openblocks.common.block.BlockRopeLadder
2567,Block,OpenBlocks,tile.openblocks.donationStation,openblocks.common.block.BlockDonationStation
2568,Block,OpenBlocks,tile.openblocks.paintmixer,openblocks.common.block.BlockPaintMixer
2569,Block,OpenBlocks,tile.openblocks.canvas,openblocks.common.block.BlockCanvas
2571,Block,OpenBlocks,tile.openblocks.paintcan,openblocks.common.block.BlockPaintCan
2572,Block,OpenBlocks,tile.openblocks.canvasglass,openblocks.common.block.BlockCanvasGlass
2573,Block,OpenBlocks,tile.openblocks.projector,openblocks.common.block.BlockProjector
2574,Block,OpenBlocks,tile.openblocks.drawingtable,openblocks.common.block.BlockDrawingTable
2575,Block,OpenBlocks,tile.openblocks.fan,openblocks.common.block.BlockFan
2576,Block,OpenBlocks,tile.openblocks.ladder,openblocks.common.block.BlockLadder
2615,Block,ThaumicTinkerer,tile.ttinkerer:darkQuartz,vazkii.tinkerer.common.block.quartz.BlockDarkQuartz
2616,Block,ThaumicTinkerer,tile.ttinkerer:darkQuartzSlab,vazkii.tinkerer.common.block.quartz.BlockDarkQuartzSlab
2617,Block,ThaumicTinkerer,tile.ttinkerer:darkQuartzSlab,vazkii.tinkerer.common.block.quartz.BlockDarkQuartzSlab
2618,Block,ThaumicTinkerer,tile.ttinkerer:darkQuartzStairs,vazkii.tinkerer.common.block.quartz.BlockDarkQuartzStairs
2619,Block,ThaumicTinkerer,tile.ttinkerer:interface,vazkii.tinkerer.common.block.transvector.BlockTransvectorInterface
2620,Block,ThaumicTinkerer,tile.ttinkerer:gaseousLight,vazkii.tinkerer.common.block.BlockGaseousLight
2621,Block,ThaumicTinkerer,tile.ttinkerer:gaseousShadow,vazkii.tinkerer.common.block.BlockGaseousShadow
2622,Block,ThaumicTinkerer,tile.ttinkerer:animationTablet,vazkii.tinkerer.common.block.BlockAnimationTablet
2624,Block,ThaumicTinkerer,tile.ttinkerer:magnet,vazkii.tinkerer.common.block.BlockMagnet
2625,Block,ThaumicTinkerer,tile.ttinkerer:enchanter,vazkii.tinkerer.common.block.BlockEnchanter
2626,Block,ThaumicTinkerer,tile.ttinkerer:funnel,vazkii.tinkerer.common.block.BlockFunnel
2627,Block,ThaumicTinkerer,tile.ttinkerer:dislocator,vazkii.tinkerer.common.block.transvector.BlockTransvectorDislocator
2628,Block,ThaumicTinkerer,tile.ttinkerer:repairer,vazkii.tinkerer.common.block.BlockRepairer
2629,Block,ThaumicTinkerer,tile.ttinkerer:aspectAnalyzer,vazkii.tinkerer.common.block.BlockAspectAnalyzer
2630,Block,ThaumicTinkerer,tile.ttinkerer:platform,vazkii.tinkerer.common.block.BlockPlatform
2631,Block,ThaumicTinkerer,tile.ttinkerer:warpGate,vazkii.tinkerer.common.block.kami.BlockWarpGate
2659,Block,StevesCarts,tile.SC2:BlockAdvDetector,vswe.stevescarts.Blocks.BlockRailAdvDetector
2660,Block,StevesCarts,tile.SC2:BlockCargoManager,vswe.stevescarts.Blocks.BlockCargoManager
2661,Block,StevesCarts,tile.SC2:BlockCartAssembler,vswe.stevescarts.Blocks.BlockCartAssembler
2662,Block,StevesCarts,tile.SC2:BlockDetector,vswe.stevescarts.Blocks.BlockDetector
2663,Block,StevesCarts,tile.SC2:BlockJunction,vswe.stevescarts.Blocks.BlockRailJunction
2664,Block,StevesCarts,tile.SC2:BlockLiquidManager,vswe.stevescarts.Blocks.BlockLiquidManager
2665,Block,StevesCarts,tile.SC2:BlockDistributor,vswe.stevescarts.Blocks.BlockDistributor
2666,Block,StevesCarts,tile.SC2:BlockMetalStorage,vswe.stevescarts.Blocks.BlockMetalStorage
2667,Block,StevesCarts,tile.SC2:BlockActivator,vswe.stevescarts.Blocks.BlockActivator
2668,Block,StevesCarts,tile.SC2:upgrade,vswe.stevescarts.Blocks.BlockUpgrade
2730,Block,Chisel,tile.diamond,info.jbcs.minecraft.chisel.BlockMarble
2731,Block,Chisel,tile.emerald,info.jbcs.minecraft.chisel.BlockMarble
2732,Block,Chisel,tile.gold,info.jbcs.minecraft.chisel.BlockMarble
2733,Block,Chisel,tile.iron,info.jbcs.minecraft.chisel.BlockMarble
2734,Block,Chisel,tile.lapis,info.jbcs.minecraft.chisel.BlockMarble
2735,Block,Chisel,tile.limestone,info.jbcs.minecraft.chisel.BlockMarble
2736,Block,Chisel,tile.limestoneSlab,info.jbcs.minecraft.chisel.BlockMarbleSlab
2737,Block,Chisel,tile.null,info.jbcs.minecraft.chisel.BlockMarbleSlab
2738,Block,Chisel,tile.blockLimestoneStairs.0,info.jbcs.minecraft.chisel.BlockMarbleStairs
2739,Block,Chisel,tile.blockLimestoneStairs.1,info.jbcs.minecraft.chisel.BlockMarbleStairs
2740,Block,Chisel,tile.blockLimestoneStairs.2,info.jbcs.minecraft.chisel.BlockMarbleStairs
2741,Block,Chisel,tile.blockLimestoneStairs.3,info.jbcs.minecraft.chisel.BlockMarbleStairs
2742,Block,Chisel,tile.blockLimestoneStairs.4,info.jbcs.minecraft.chisel.BlockMarbleStairs
2743,Block,Chisel,tile.blockLimestoneStairs.5,info.jbcs.minecraft.chisel.BlockMarbleStairs
2744,Block,Chisel,tile.blockLimestoneStairs.6,info.jbcs.minecraft.chisel.BlockMarbleStairs
2745,Block,Chisel,tile.blockLimestoneStairs.7,info.jbcs.minecraft.chisel.BlockMarbleStairs
2746,Block,Chisel,tile.marble,info.jbcs.minecraft.chisel.BlockMarble
2747,Block,Chisel,tile.marblePillar,info.jbcs.minecraft.chisel.BlockMarblePillar
2748,Block,Chisel,tile.marblePillarSlab,info.jbcs.minecraft.chisel.BlockMarbleSlab
2749,Block,Chisel,tile.null,info.jbcs.minecraft.chisel.BlockMarbleSlab
2750,Block,Chisel,tile.marbleSlab,info.jbcs.minecraft.chisel.BlockMarbleSlab
2751,Block,Chisel,tile.null,info.jbcs.minecraft.chisel.BlockMarbleSlab
2752,Block,Chisel,tile.blockMarbleStairs.0,info.jbcs.minecraft.chisel.BlockMarbleStairs
2753,Block,Chisel,tile.blockMarbleStairs.1,info.jbcs.minecraft.chisel.BlockMarbleStairs
2754,Block,Chisel,tile.blockMarbleStairs.2,info.jbcs.minecraft.chisel.BlockMarbleStairs
2755,Block,Chisel,tile.blockMarbleStairs.3,info.jbcs.minecraft.chisel.BlockMarbleStairs
2756,Block,Chisel,tile.blockMarbleStairs.4,info.jbcs.minecraft.chisel.BlockMarbleStairs
2757,Block,Chisel,tile.blockMarbleStairs.5,info.jbcs.minecraft.chisel.BlockMarbleStairs
2758,Block,Chisel,tile.blockMarbleStairs.6,info.jbcs.minecraft.chisel.BlockMarbleStairs
2759,Block,Chisel,tile.blockMarbleStairs.7,info.jbcs.minecraft.chisel.BlockMarbleStairs
2760,Block,Chisel,tile.blockRedstone,info.jbcs.minecraft.chisel.BlockPoweredMarble
2761,Block,Chisel,tile.blockBookshelf,info.jbcs.minecraft.chisel.BlockMarbleBookshelf
2762,Block,Chisel,tile.blockCarpet,info.jbcs.minecraft.chisel.BlockMarble
2763,Block,Chisel,tile.blockCarpetFloor,info.jbcs.minecraft.chisel.BlockMarbleCarpet
2764,Block,Chisel,tile.blockCloud,info.jbcs.minecraft.chisel.BlockCloud
2765,Block,Chisel,tile.concrete,info.jbcs.minecraft.chisel.BlockConcrete
2766,Block,Chisel,tile.blockDirt,info.jbcs.minecraft.chisel.BlockMarble
2767,Block,Chisel,tile.blockFactory,info.jbcs.minecraft.chisel.BlockMarble
2768,Block,Chisel,tile.fenceIron,info.jbcs.minecraft.chisel.BlockMarblePane
2769,Block,Chisel,tile.blockFft,info.jbcs.minecraft.chisel.BlockMarble
2770,Block,Chisel,tile.hellrock,info.jbcs.minecraft.chisel.BlockMarble
2771,Block,Chisel,tile.blockHolystone,info.jbcs.minecraft.chisel.BlockHolystone
2772,Block,Chisel,tile.icePillar,info.jbcs.minecraft.chisel.BlockMarbleIce
2773,Block,Chisel,tile.iceStairs.0,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2774,Block,Chisel,tile.iceStairs.1,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2775,Block,Chisel,tile.iceStairs.2,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2776,Block,Chisel,tile.iceStairs.3,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2777,Block,Chisel,tile.iceStairs.4,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2778,Block,Chisel,tile.iceStairs.5,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2779,Block,Chisel,tile.iceStairs.6,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2780,Block,Chisel,tile.iceStairs.7,info.jbcs.minecraft.chisel.BlockMarbleIceStairs
2781,Block,Chisel,tile.blockLavastone,info.jbcs.minecraft.chisel.BlockLavastone
2782,Block,Chisel,tile.lightstone,info.jbcs.minecraft.chisel.BlockLightstoneCarvable
2783,Block,Chisel,tile.netherBrick,info.jbcs.minecraft.chisel.BlockMarble
2785,Block,Chisel,tile.obsidian,info.jbcs.minecraft.chisel.BlockMarble
2786,Block,Chisel,tile.roadLine,info.jbcs.minecraft.chisel.BlockRoadLine
2787,Block,Chisel,tile.sandSnakestone,info.jbcs.minecraft.chisel.BlockSnakestone
2788,Block,Chisel,tile.sandstone,info.jbcs.minecraft.chisel.BlockMarble
2789,Block,Chisel,tile.sandstoneScribbles,info.jbcs.minecraft.chisel.BlockMarble
2791,Block,Chisel,tile.snakestone,info.jbcs.minecraft.chisel.BlockSnakestone
2792,Block,Chisel,tile.obsidianSnakestone,info.jbcs.minecraft.chisel.BlockSnakestoneObsidian
2793,Block,Chisel,tile.stoneMoss,info.jbcs.minecraft.chisel.BlockMarble
2794,Block,Chisel,tile.cobblestone,info.jbcs.minecraft.chisel.BlockMarble
2795,Block,Chisel,tile.stoneBrick,info.jbcs.minecraft.chisel.BlockMarble
2796,Block,Chisel,tile.blockTemple,info.jbcs.minecraft.chisel.BlockEldritch
2797,Block,Chisel,tile.blockTempleMossy,info.jbcs.minecraft.chisel.BlockEldritch
2798,Block,Chisel,tile.thinGlass,info.jbcs.minecraft.chisel.BlockMarblePane
2799,Block,Chisel,tile.blockTyrian,info.jbcs.minecraft.chisel.BlockMarble
2800,Block,Chisel,tile.wood-birch,info.jbcs.minecraft.chisel.BlockMarble
2801,Block,Chisel,tile.wood-jungle,info.jbcs.minecraft.chisel.BlockMarble
2802,Block,Chisel,tile.wood-oak,info.jbcs.minecraft.chisel.BlockMarble
2803,Block,Chisel,tile.wood-spruce,info.jbcs.minecraft.chisel.BlockMarble
2804,Block,Chisel,tile.glass,info.jbcs.minecraft.chisel.BlockGlassCarvable
2805,Block,Chisel,tile.ice,info.jbcs.minecraft.chisel.BlockMarbleIce
2828,Block,PortalGun,tile.PortalMod,portalgun.common.block.BlockPortalMod
2829,Block,PortalGun,tile.PortalMultiBlock,portalgun.common.block.BlockMulti
3120,Block,MineFactoryReloaded,tile.mfr.machine.0,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
3121,Block,MineFactoryReloaded,tile.mfr.conveyor,powercrystals.minefactoryreloaded.block.BlockConveyor
3122,Block,MineFactoryReloaded,tile.mfr.rubberwood.log,powercrystals.minefactoryreloaded.block.BlockRubberWood
3123,Block,MineFactoryReloaded,tile.mfr.rubberwood.leaves,powercrystals.minefactoryreloaded.block.BlockRubberLeaves
3124,Block,MineFactoryReloaded,tile.mfr.rubberwood.sapling,powercrystals.minefactoryreloaded.block.BlockRubberSapling
3125,Block,MineFactoryReloaded,tile.mfr.rail.cargo.dropoff,powercrystals.minefactoryreloaded.block.BlockRailCargoDropoff
3126,Block,MineFactoryReloaded,tile.mfr.rail.cargo.pickup,powercrystals.minefactoryreloaded.block.BlockRailCargoPickup
3127,Block,MineFactoryReloaded,tile.mfr.rail.passenger.dropoff,powercrystals.minefactoryreloaded.block.BlockRailPassengerDropoff
3128,Block,MineFactoryReloaded,tile.mfr.rail.passenger.pickup,powercrystals.minefactoryreloaded.block.BlockRailPassengerPickup
3129,Block,MineFactoryReloaded,tile.mfr.stainedglass.block,powercrystals.minefactoryreloaded.block.BlockFactoryGlass
3130,Block,MineFactoryReloaded,tile.mfr.stainedglass.pane,powercrystals.minefactoryreloaded.block.BlockFactoryGlassPane
3131,Block,MineFactoryReloaded,tile.mfr.machine.1,powercrystals.minefactoryreloaded.block.BlockFactoryMachine
3132,Block,MineFactoryReloaded,tile.mfr.road,powercrystals.minefactoryreloaded.block.BlockFactoryRoad
3133,Block,MineFactoryReloaded,tile.mfr.decorativebrick,powercrystals.minefactoryreloaded.block.BlockFactoryDecorativeBricks
3134,Block,MineFactoryReloaded,tile.mfr.decorativestone,powercrystals.minefactoryreloaded.block.BlockDecorativeStone
3135,Block,MineFactoryReloaded,fluid.mfr.liquid.milk.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
3136,Block,MineFactoryReloaded,fluid.mfr.liquid.meat.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
3137,Block,MineFactoryReloaded,fluid.mfr.liquid.sludge.still,powercrystals.minefactoryreloaded.block.BlockFactoryFluid
3138,Block,MineFactoryReloaded,fluid.mfr.liquid.pinkslime.still,powercrystals.minefactoryreloaded.block.BlockPinkSlimeFluid
